Symbol,Start Date,End Date,Initial Deposit,Net Profit,Profit Factor,Sortino Ratio,Gross Profit,Fees,Drawdown,Total Trades,Winrate,Avg Winning Trade,Avg Losing Trade,ZScore Window,ZScore Threshold,ATR Length,Volume Z Threshold,Min ATR
MYXUSDT,2025-08-14,2025-08-15,10000.0,-502.53253696751926,0.7911425729688268,-9.559167334025393,9497.46746303248,418.7976835206255,15.516966380656447,43,55.81395348837209,0.8344711875847656,-1.2988525444243855,30,2.0,30,0.5,0.01
