Symbol,Start Date,End Date,Initial Deposit,Net Profit,Profit Factor,Sortino Ratio,Gross Profit,Fees,Drawdown,Total Trades,Winrate,Avg Winning Trade,Avg Losing Trade,ZScore Window,ZScore Threshold,ATR Length,Volume Z Threshold,Min ATR
ALPINEUSDT,2025-08-14,2025-08-15,10000.0,-36.91534826687166,0.9517278378057958,-1.9704997389213414,9963.084651733128,290.1478860935344,5.52134516385754,29,44.827586206896555,0.5598602556660014,-0.4779585503954208,30,2.0,30,0.5,0.01
